field	phenomenon	paradigm	score	metric	model	seed	step
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.54	acc	pythia-160m-seed7	7	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.015768596914394386	std	pythia-160m-seed7	7	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.26	acc	pythia-160m-seed7	7	110000
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.013877773329774164	std	pythia-160m-seed7	7	110000
Aggregate	Aggregate	blimp	0.5128358208955224	acc	pythia-160m-seed7	7	0
Aggregate	Aggregate	blimp	0.0018657351669223278	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_adjunct_island	0.506	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_adjunct_island	0.015818160898606715	std	pythia-160m-seed7	7	0
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.651	acc	pythia-160m-seed7	7	0
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.015080663991563093	std	pythia-160m-seed7	7	0
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.544	acc	pythia-160m-seed7	7	0
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.015757928553979166	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_animate_subject_passive	0.563	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_animate_subject_passive	0.015693223928730377	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_animate_subject_trans	0.767	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_animate_subject_trans	0.013374972519220062	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_causative	0.436	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_causative	0.015689173023144057	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_complex_NP_island	0.471	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_complex_NP_island	0.015792669451628896	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.441	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.015708779894242676	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.566	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.015680876566375054	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.465	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.015780495050030152	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.494	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.015818160898606715	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.482	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.015809045699406728	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.498	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.015819173374302702	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.516	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.015811198373114878	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.478	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.015803979428161953	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_2	0.477	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_2	0.015802554246726105	std	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adjective_1	0.491	acc	pythia-160m-seed7	7	0
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adjective_1	0.015816736995005392	std	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.539	acc	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.015771104201283186	std	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.483	acc	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.015810153729833427	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_drop_argument	0.682	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_drop_argument	0.014734079309311901	std	pythia-160m-seed7	7	0
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.455	acc	pythia-160m-seed7	7	0
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.01575510149834709	std	pythia-160m-seed7	7	0
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.302	acc	pythia-160m-seed7	7	0
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.014526080235459543	std	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.653	acc	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.015060472031706625	std	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.818	acc	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.012207580637662164	std	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.694	acc	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.014580006055436969	std	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.558	acc	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.015712507211864207	std	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.57	acc	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.015663503610155286	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_inchoative	0.417	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_inchoative	0.015599819048769618	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_intransitive	0.534	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_intransitive	0.015782683329937618	std	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.563	acc	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.01569322392873038	std	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.343	acc	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.015019206922356953	std	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.503	acc	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.015819015179246724	std	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.52	acc	pythia-160m-seed7	7	0
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.01580663942303517	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_left_branch_island_echo_question	0.313	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_left_branch_island_echo_question	0.014671272822977886	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_left_branch_island_simple_question	0.489	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_left_branch_island_simple_question	0.015815471195292682	std	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.389	acc	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.015424555647308501	std	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_npi_present_1	0.873	acc	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_npi_present_1	0.010534798620855748	std	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_npi_present_2	0.854	acc	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_npi_present_2	0.0111717862854965	std	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_only_npi_licensor_present	0.854	acc	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_only_npi_licensor_present	0.011171786285496501	std	pythia-160m-seed7	7	0
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.52	acc	pythia-160m-seed7	7	0
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.01580663942303517	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_passive_1	0.616	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_passive_1	0.01538768276189707	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_passive_2	0.577	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_passive_2	0.01563058909047635	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_c_command	0.402	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_c_command	0.015512467135715077	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_case_1	0.194	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_case_1	0.012510816141264362	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_case_2	0.493	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_case_2	0.015817749561843578	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.309	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.014619600977206486	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.449	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.01573679276875201	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.504	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.01581879370351089	std	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.519	acc	pythia-160m-seed7	7	0
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.015807874268505853	std	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.48	acc	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.01580663942303517	std	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.538	acc	pythia-160m-seed7	7	0
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.01577354762901511	std	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.409	acc	pythia-160m-seed7	7	0
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.015555094373257946	std	pythia-160m-seed7	7	0
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.494	acc	pythia-160m-seed7	7	0
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.015818160898606715	std	pythia-160m-seed7	7	0
syntax	Island effects	blimp_sentential_subject_island	0.464	acc	pythia-160m-seed7	7	0
syntax	Island effects	blimp_sentential_subject_island	0.01577824302490459	std	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.37	acc	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.01527525231651936	std	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.256	acc	pythia-160m-seed7	7	0
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.013807775152234195	std	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.474	acc	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.015797897758042762	std	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.549	acc	pythia-160m-seed7	7	0
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.01574315237958554	std	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_transitive	0.514	acc	pythia-160m-seed7	7	0
syntax	Argument structure	blimp_transitive	0.01581309754773099	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_island	0.337	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_island	0.014955087918653616	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_questions_object_gap	0.591	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_questions_object_gap	0.015555094373257944	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_questions_subject_gap	0.532	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_questions_subject_gap	0.015786868759359005	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_questions_subject_gap_long_distance	0.538	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_questions_subject_gap_long_distance	0.015773547629015113	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_no_gap	0.546	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_no_gap	0.015752210388771837	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_no_gap_long_distance	0.552	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_no_gap_long_distance	0.01573351656634783	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.446	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_with_gap	0.015726771166750357	std	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.435	acc	pythia-160m-seed7	7	0
syntax	Filler gap	blimp_wh_vs_that_with_gap_long_distance	0.0156850572527172	std	pythia-160m-seed7	7	0
Aggregate	Aggregate	blimp	0.7786268656716417	acc	pythia-160m-seed7	7	100000
Aggregate	Aggregate	blimp	0.0013746041881651653	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_adjunct_island	0.843	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_adjunct_island	0.011510146979230173	std	pythia-160m-seed7	7	100000
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.99	acc	pythia-160m-seed7	7	100000
morphology	Anaphor agreement	blimp_anaphor_gender_agreement	0.0031480009386767684	std	pythia-160m-seed7	7	100000
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.992	acc	pythia-160m-seed7	7	100000
morphology	Anaphor agreement	blimp_anaphor_number_agreement	0.0028185003005045057	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_animate_subject_passive	0.767	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_animate_subject_passive	0.013374972519220046	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_animate_subject_trans	0.881	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_animate_subject_trans	0.010244215145336666	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_causative	0.73	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_causative	0.014046255632633918	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_complex_NP_island	0.585	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_complex_NP_island	0.01558903518560462	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.658	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_coordinate_structure_constraint_complex_left_branch	0.01500870618212173	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.803	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_coordinate_structure_constraint_object_extraction	0.012583693787968126	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.987	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_1	0.003583830889403631	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.984	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_2	0.003969856390319417	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.932	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_1	0.007964887911291603	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.968	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_irregular_2	0.005568393575081381	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.933	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_2	0.007910345983177546	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.886	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_1	0.010055103435823328	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_2	0.927	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adj_irregular_2	0.008230354715244043	std	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adjective_1	0.954	acc	pythia-160m-seed7	7	100000
morphology	Determiner-Noun agreement	blimp_determiner_noun_agreement_with_adjective_1	0.006627814717380711	std	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.78	acc	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relational_noun	0.013106173040661773	std	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.638	acc	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_distractor_agreement_relative_clause	0.0152048409129195	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_drop_argument	0.764	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_drop_argument	0.01343445140243868	std	pythia-160m-seed7	7	100000
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.854	acc	pythia-160m-seed7	7	100000
syntax	Ellipsis	blimp_ellipsis_n_bar_1	0.0111717862854965	std	pythia-160m-seed7	7	100000
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.843	acc	pythia-160m-seed7	7	100000
syntax	Ellipsis	blimp_ellipsis_n_bar_2	0.011510146979230192	std	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.839	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_existential_there_object_raising	0.011628164696727202	std	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.983	acc	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_existential_there_quantifiers_1	0.0040899544896890894	std	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.043	acc	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_existential_there_quantifiers_2	0.006418114379799741	std	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.899	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_existential_there_subject_raising	0.00953361892934099	std	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.758	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_expletive_it_object_raising	0.013550631705555951	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_inchoative	0.654	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_inchoative	0.01505026612756443	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_intransitive	0.827	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_intransitive	0.011967214137559941	std	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.877	acc	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_past_participle_adjectives	0.010391293421849883	std	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.884	acc	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_past_participle_verbs	0.010131468138756976	std	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.905	acc	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_1	0.009276910103103289	std	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.928	acc	pythia-160m-seed7	7	100000
morphology	Irregular forms	blimp_irregular_plural_subject_verb_agreement_2	0.008178195576218681	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_left_branch_island_echo_question	0.211	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_left_branch_island_echo_question	0.012909130321042094	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_left_branch_island_simple_question	0.595	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_left_branch_island_simple_question	0.015531136990453042	std	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.666	acc	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_matrix_question_npi_licensor_present	0.01492201952373297	std	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_npi_present_1	0.487	acc	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_npi_present_1	0.01581395210189663	std	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_npi_present_2	0.631	acc	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_npi_present_2	0.015266698139154615	std	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_only_npi_licensor_present	0.409	acc	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_only_npi_licensor_present	0.015555094373257942	std	pythia-160m-seed7	7	100000
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.526	acc	pythia-160m-seed7	7	100000
syntaxsemantics	NPI licensing	blimp_only_npi_scope	0.015797897758042755	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_passive_1	0.892	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_passive_1	0.009820001651345703	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_passive_2	0.877	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_passive_2	0.010391293421849877	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_c_command	0.697	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_c_command	0.014539683710535248	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_case_1	1.0	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_case_1	0.0	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_case_2	0.966	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_case_2	0.00573383613969545	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.961	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_domain_1	0.006125072776426137	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.84	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_domain_2	0.011598902298689005	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.676	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_domain_3	0.014806864733738859	std	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.193	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Binding	blimp_principle_A_reconstruction	0.0124862687343701	std	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.939	acc	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_1	0.00757207609155742	std	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.891	acc	pythia-160m-seed7	7	100000
morphology	Subject-Verb agreement	blimp_regular_plural_subject_verb_agreement_2	0.00985982840703719	std	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.996	acc	pythia-160m-seed7	7	100000
semantics	NPI licensing	blimp_sentential_negation_npi_licensor_present	0.00199699473909873	std	pythia-160m-seed7	7	100000
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.774	acc	pythia-160m-seed7	7	100000
syntaxsemantics	NPI licensing	blimp_sentential_negation_npi_scope	0.013232501619085327	std	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_sentential_subject_island	0.334	acc	pythia-160m-seed7	7	100000
syntax	Island effects	blimp_sentential_subject_island	0.014922019523732954	std	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.887	acc	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_superlative_quantifiers_1	0.010016552866696848	std	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.769	acc	pythia-160m-seed7	7	100000
semantics	Quantifiers	blimp_superlative_quantifiers_2	0.01333479721693644	std	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.655	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_1	0.015039986742055238	std	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.868	acc	pythia-160m-seed7	7	100000
syntaxsemantics	Control/raising	blimp_tough_vs_raising_2	0.010709373963528031	std	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_transitive	0.866	acc	pythia-160m-seed7	7	100000
syntax	Argument structure	blimp_transitive	0.010777762298369676	std	pythia-160m-seed7	7	100000
syntax	Filler gap	blimp_wh_island	0.81	acc	pythia-160m-seed7	7	100000
syntax	Filler gap	blimp_wh_island	0.012411851354816325	std	pythia-160m-seed7	7	100000
syntax	Filler gap	blimp_wh_questions_object_gap	0.816	acc	pythia-160m-seed7	7	100000
syntax	Filler gap	blimp_wh_questions_object_gap	0.012259457340938583	std	pythia-160m-seed7	7	100000
syntax	Filler gap	blimp_wh_questions_subject_gap	0.958	acc	pythia-160m-seed7	7	100000
syntax	Filler gap	blimp_wh_questions_subject_gap	0.0063463592930338274	std	pythia-160m-seed7	7	100000
